product_id,product_name,product_price,average_weight_kg,product_category,customer_id,customer_name,product_count,total_amount,historical_amount,customer_start_date,last_transaction_date,transaction_id,transaction_amount,transaction_time
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,2,34.0,4.0,5/28/2023,2023-10-13,bb27a370-8298-4ca7-b8da-120a630fff42,34.0,10/13/2023 13:26
55786,Mushrooms(500g),5.25,0.5,Vegetables,359816,Kylie Davis,3,15.75,17.0,5/28/2023,2023-10-13,a9a96067-5603-4dfb-aa64-cce1f9e2e270,15.75,10/13/2023 13:14
10873,Mayonnaise,6.0,0.5,Sauce,359816,Kylie Davis,2,12.0,15.75,5/28/2023,2023-10-13,f5fa482e-0f81-4247-9286-3677d664de56,12.0,10/13/2023 17:52
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,4,68.0,6.0,5/28/2023,2023-10-13,f702f711-7c5b-420c-a5cd-748826c0b410,68.0,10/13/2023 4:39
10873,Mayonnaise,6.0,0.5,Sauce,359816,Kylie Davis,2,12.0,17.0,5/28/2023,2023-10-13,2c936a4c-f42a-4ea0-881e-51f16fd9622f,12.0,10/13/2023 18:44
44817,White Bread,4.0,0.5,Bakery,359816,Kylie Davis,1,4.0,6.0,5/28/2023,2023-10-13,b0de68b2-d3ef-4192-b4aa-4a9c0a5a1487,4.0,10/13/2023 4:22
67542,Biscuits,4.5,0.35,Snacks,359816,Kylie Davis,2,9.0,12.0,5/28/2023,2023-10-13,08387730-8786-414a-ab0a-61977f01b239,9.0,10/13/2023 12:13
24766,Tortilla(10pck),7.5,0.5,Bakery,359816,Kylie Davis,2,15.0,18.0,5/28/2023,2023-10-13,5aff1d71-1405-4ab3-adf7-f5d9203c8ee8,15.0,10/13/2023 3:42
71494,Cupcakes(6pck),5.5,0.6,Snacks,359816,Kylie Davis,2,11.0,7.5,5/28/2023,2023-10-13,69e887d1-0924-49e7-a969-18c99b495a01,11.0,10/13/2023 17:01
79206,Eggs(1.5dozen),11.25,0.9,Dairy,359816,Kylie Davis,3,33.75,16.5,5/28/2023,2023-10-13,f6aa5d46-415f-4a57-9ce7-057131da4946,33.75,10/13/2023 1:00
55644,Beef,18.0,1.0,Meat,359816,Kylie Davis,2,36.0,33.75,5/28/2023,2023-10-13,613b3a73-e736-450f-adf7-91e693b27255,36.0,10/13/2023 18:06
72729,Cheese(14pckts),6.5,0.35,Dairy,359816,Kylie Davis,1,6.5,36.0,5/28/2023,2023-10-13,ac91439e-f662-4c0f-bec3-05ff06a5dc21,6.5,10/13/2023 16:29
55786,Mushrooms(500g),5.25,0.5,Vegetables,359816,Kylie Davis,4,21.0,19.5,5/28/2023,2023-10-13,adb29627-7248-4718-9799-59cde1ae978e,21.0,10/13/2023 20:46
64629,Peanut Butter,4.5,0.5,Dairy,359816,Kylie Davis,1,4.5,15.75,5/28/2023,2023-10-13,37f38973-c21f-4d9b-901c-b409563fa21b,4.5,10/13/2023 14:29
48443,Tortilla(6pck),5.0,0.3,Bakery,359816,Kylie Davis,2,10.0,4.5,5/28/2023,2023-10-13,f1f163de-869d-45a0-be8e-8bbd7f48bec1,10.0,10/13/2023 21:02
67542,Biscuits,4.5,0.35,Snacks,359816,Kylie Davis,1,4.5,20.0,5/28/2023,2023-10-13,e7f03f0c-1531-4922-8719-0793915fc4bc,4.5,10/13/2023 17:48
10873,Mayonnaise,6.0,0.5,Sauce,359816,Kylie Davis,3,18.0,18.0,5/28/2023,2023-10-13,bda2bcb2-0e37-4728-b9e1-ec524fa925d0,18.0,10/13/2023 3:40
11013,Cookies,4.25,0.35,Snacks,359816,Kylie Davis,3,12.75,6.0,5/28/2023,2023-10-13,d821c7d6-554b-4182-8b21-1c01db99836b,12.75,10/13/2023 14:02
24244,Chicken,16.0,1.0,Meat,359816,Kylie Davis,4,64.0,17.0,5/28/2023,2023-10-13,f93d878a-c3ab-4fd4-995d-5e0cb0b955b1,64.0,10/13/2023 3:45
48443,Tortilla(6pck),5.0,0.3,Bakery,359816,Kylie Davis,3,15.0,64.0,5/28/2023,2023-10-13,de3b6bc5-2db6-4a60-b197-0c426a07b09c,15.0,10/13/2023 10:04
54229,Brown Bread,5.0,0.5,Bakery,359816,Kylie Davis,3,15.0,20.0,5/28/2023,2023-10-13,72c64c62-feb1-4f2f-ae59-4b700c21615f,15.0,10/13/2023 3:35
95501,Eggs(1dozen),7.5,0.6,Dairy,359816,Kylie Davis,4,30.0,20.0,5/28/2023,2023-10-13,4df7d081-c6cd-459e-8503-b508e875aa51,30.0,10/13/2023 21:50
67561,Apples(5pck),5.0,0.8,Fruits,359816,Kylie Davis,1,5.0,15.0,5/28/2023,2023-10-13,47b9def5-4363-4484-ba3b-8863ddfc216b,5.0,10/13/2023 11:17
55139,Bananas(6pck),4.5,0.95,Fruits,359816,Kylie Davis,1,4.5,5.0,5/28/2023,2023-10-13,d9f7d3ab-70c2-40cd-ad31-749692db29da,4.5,10/13/2023 17:53
24766,Tortilla(10pck),7.5,0.5,Bakery,359816,Kylie Davis,3,22.5,13.5,5/28/2023,2023-10-13,d6ffc335-4ce7-48fd-a5bb-39ea200a3f79,22.5,10/13/2023 8:53
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,2,34.0,7.5,5/28/2023,2023-10-13,d16e35e5-5389-4e21-9573-82f445c2909b,34.0,10/13/2023 12:23
48443,Tortilla(6pck),5.0,0.3,Bakery,359816,Kylie Davis,4,20.0,20.0,5/28/2023,2024-11-20,42acc6bb-7c2c-42c3-8bfc-ed8dc9079a27,20.0,11/20/2024 10:12
98726,Butter(350g),4.75,0.35,Dairy,359816,Kylie Davis,3,14.25,20.0,5/28/2023,2024-11-20,0171ac6e-53a5-4641-86d9-3bcfc58f5924,14.25,11/20/2024 11:06
55139,Bananas(6pck),4.5,0.95,Fruits,359816,Kylie Davis,3,13.5,14.25,5/28/2023,2024-11-20,ff9d321b-d39e-48d8-af7b-8edebb4e126b,13.5,11/20/2024 17:22
98726,Butter(350g),4.75,0.35,Dairy,359816,Kylie Davis,4,19.0,13.5,5/28/2023,2024-11-20,3b6eb21b-e046-46e7-967c-ef45f8ce274e,19.0,11/20/2024 15:02
54229,Brown Bread,5.0,0.5,Bakery,359816,Kylie Davis,4,20.0,14.25,5/28/2023,2024-11-20,1101d094-2ebb-406c-a253-2548b6d95a77,20.0,11/20/2024 1:52
71494,Cupcakes(6pck),5.5,0.6,Snacks,359816,Kylie Davis,3,16.5,20.0,5/28/2023,2024-11-20,53dddc78-80d6-451e-aeca-8e3e7394da9d,16.5,11/20/2024 8:48
38954,Mustard,4.5,0.35,Sauce,359816,Kylie Davis,2,9.0,16.5,5/28/2023,2024-11-20,85e5b40d-a160-4cb0-910f-cdd071a2f05b,9.0,11/20/2024 15:27
98168,Butter(550g),6.0,0.55,Dairy,359816,Kylie Davis,3,18.0,13.5,5/28/2023,2024-11-20,b3d74399-6b79-4546-93c1-2e4b898e7e46,18.0,11/20/2024 6:48
38402,Onions(5pck),4.0,0.85,Vegetables,359816,Kylie Davis,4,16.0,18.0,5/28/2023,2024-11-20,e336e95f-33a3-42bc-b2ed-f6875c85cebb,16.0,11/20/2024 1:27
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,3,51.0,4.0,5/28/2023,2024-11-20,5525b282-b013-49a2-9a1d-bc04c9ff7ec0,51.0,11/20/2024 2:01
55786,Mushrooms(500g),5.25,0.5,Vegetables,359816,Kylie Davis,1,5.25,17.0,5/28/2023,2024-11-20,835b1c6c-cfdd-47f4-bc02-deae820dc40a,5.25,11/20/2024 14:57
10873,Mayonnaise,6.0,0.5,Sauce,359816,Kylie Davis,2,12.0,15.75,5/28/2023,2024-11-20,243fc76e-c924-4591-ad77-ae6982b563ea,12.0,11/20/2024 6:04
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,3,51.0,6.0,5/28/2023,2024-11-20,3228443a-1c77-4131-9b1a-763ddd34f563,51.0,11/20/2024 1:40
10873,Mayonnaise,6.0,0.5,Sauce,359816,Kylie Davis,3,18.0,17.0,5/28/2023,2024-11-20,93c4c8d6-4120-4d04-8175-3fe0d64f6a9a,18.0,11/20/2024 6:34
44817,White Bread,4.0,0.5,Bakery,359816,Kylie Davis,3,12.0,6.0,5/28/2023,2024-11-20,3219df06-11b6-4047-9213-ee29d379c0d9,12.0,11/20/2024 2:30
67542,Biscuits,4.5,0.35,Snacks,359816,Kylie Davis,1,4.5,12.0,5/28/2023,2024-11-20,295b0d3e-21ff-4aa6-bc0c-dea290c64175,4.5,11/20/2024 11:38
24766,Tortilla(10pck),7.5,0.5,Bakery,359816,Kylie Davis,1,7.5,18.0,5/28/2023,2024-11-20,3225a660-85f9-46b5-9027-dc2050a8b569,7.5,11/20/2024 18:44
71494,Cupcakes(6pck),5.5,0.6,Snacks,359816,Kylie Davis,2,11.0,7.5,5/28/2023,2024-11-20,68188af3-7b9b-4a1a-b7bc-e39ae69f5c87,11.0,11/20/2024 17:50
79206,Eggs(1.5dozen),11.25,0.9,Dairy,359816,Kylie Davis,2,22.5,16.5,5/28/2023,2024-11-20,6e8dde96-1ace-4844-b0e6-46d7c1c42337,22.5,11/20/2024 10:10
55644,Beef,18.0,1.0,Meat,359816,Kylie Davis,3,54.0,33.75,5/28/2023,2024-11-20,f75614d3-00bb-40fc-b8d7-aa0ee6da5dc0,54.0,11/20/2024 6:23
72729,Cheese(14pckts),6.5,0.35,Dairy,359816,Kylie Davis,2,13.0,36.0,5/28/2023,2024-11-20,bde50e43-645f-454e-b7f5-72046b9522dd,13.0,11/20/2024 20:55
55786,Mushrooms(500g),5.25,0.5,Vegetables,359816,Kylie Davis,4,21.0,19.5,5/28/2023,2024-11-20,9d7903a2-a348-4d67-88b1-a6ff09fb7f8e,21.0,11/20/2024 8:41
64629,Peanut Butter,4.5,0.5,Dairy,359816,Kylie Davis,4,18.0,15.75,5/28/2023,2024-11-20,8828a498-4689-4e81-9801-6884941a9a5d,18.0,11/20/2024 7:55
48443,Tortilla(6pck),5.0,0.3,Bakery,359816,Kylie Davis,1,5.0,4.5,5/28/2023,2024-11-20,cc27b348-e673-4c83-83b7-93a9381f2754,5.0,11/20/2024 0:44
67542,Biscuits,4.5,0.35,Snacks,359816,Kylie Davis,3,13.5,20.0,5/28/2023,2024-11-20,f9e9beeb-b055-4520-86b5-ff4dc2533d53,13.5,11/20/2024 9:34
10873,Mayonnaise,6.0,0.5,Sauce,359816,Kylie Davis,1,6.0,18.0,5/28/2023,2024-11-20,7261251f-a711-4fd8-8186-22cf56aade38,6.0,11/20/2024 17:36
11013,Cookies,4.25,0.35,Snacks,359816,Kylie Davis,3,12.75,6.0,5/28/2023,2024-11-20,579bf3d0-d166-45d0-88c0-a3d0d3560a35,12.75,11/20/2024 2:24
24244,Chicken,16.0,1.0,Meat,359816,Kylie Davis,1,16.0,17.0,5/28/2023,2024-11-20,d0b4632a-cd4e-4a76-bd62-0cd1e7c1b25d,16.0,11/20/2024 12:29
48443,Tortilla(6pck),5.0,0.3,Bakery,359816,Kylie Davis,3,15.0,64.0,5/28/2023,2024-11-20,3bc89866-5411-4b80-96b4-d797cb84c05d,15.0,11/20/2024 13:21
54229,Brown Bread,5.0,0.5,Bakery,359816,Kylie Davis,2,10.0,20.0,5/28/2023,2024-11-20,98dfd980-71d7-4151-a1b0-29b0a0e69f7a,10.0,11/20/2024 6:00
95501,Eggs(1dozen),7.5,0.6,Dairy,359816,Kylie Davis,3,22.5,20.0,5/28/2023,2024-11-20,834cc7ac-412c-49a1-9ca7-2e58bf0bb783,22.5,11/20/2024 12:24
67561,Apples(5pck),5.0,0.8,Fruits,359816,Kylie Davis,3,15.0,15.0,5/28/2023,2024-11-20,01eaf949-e4f9-45ef-b99e-881691fa4abc,15.0,11/20/2024 9:33
55139,Bananas(6pck),4.5,0.95,Fruits,359816,Kylie Davis,1,4.5,5.0,5/28/2023,2024-11-20,a730c269-58d3-45a2-b3d1-1aeae6321252,4.5,11/20/2024 15:05
24766,Tortilla(10pck),7.5,0.5,Bakery,359816,Kylie Davis,3,22.5,13.5,5/28/2023,2024-11-20,e0a75cf9-069c-415d-be1b-93d44ebe93fc,22.5,11/20/2024 1:41
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,3,51.0,7.5,5/28/2023,2024-11-20,fe7fc624-2ae1-4c69-a020-232976c4f4d2,51.0,11/20/2024 20:28
44817,White Bread,4.0,0.5,Bakery,972886,Delina Ivanova,1,4.0,12.0,10/11/2021,2023-06-10,f958a925-9d05-46d1-82e2-8f75ddfbec75,4.0,06/10/2023 13:22
32815,Eggs(0.5dozen),4.5,0.3,Dairy,972886,Delina Ivanova,3,13.5,12.0,10/11/2021,2023-06-10,bed78148-315d-49fe-881c-f0bd562aaf58,13.5,06/10/2023 21:40
55644,Beef,18.0,1.0,Meat,972886,Delina Ivanova,2,36.0,9.0,10/11/2021,2023-06-10,d1f79271-28bd-4829-bc2d-0604ae264328,36.0,06/10/2023 13:57
24244,Chicken,16.0,1.0,Meat,972886,Delina Ivanova,4,64.0,36.0,10/11/2021,2023-06-10,32679e29-a1a2-4be3-83b2-cc3cfb1f1f46,64.0,06/10/2023 8:08
24244,Chicken,16.0,1.0,Meat,972886,Delina Ivanova,2,32.0,64.0,10/11/2021,2023-06-10,2862c781-23c8-4a84-968b-bddb74c94cac,32.0,06/10/2023 2:17
11013,Cookies,4.25,0.35,Snacks,972886,Delina Ivanova,1,4.25,64.0,10/11/2021,2023-06-10,b430caea-75d2-40e4-bec7-56d0c871394f,4.25,06/10/2023 21:20
97856,Hot Sauce,4.0,0.35,Sauce,972886,Delina Ivanova,2,8.0,17.0,10/11/2021,2023-06-10,3572beec-1fc9-4807-ba9c-3c92b169147d,8.0,06/10/2023 9:57
97856,Hot Sauce,4.0,0.35,Sauce,972886,Delina Ivanova,4,16.0,8.0,10/11/2021,2023-06-10,4c7d96a1-9d2a-4550-a318-f6f1f7ed8d6c,16.0,06/10/2023 21:03
24766,Tortilla(10pck),7.5,0.5,Bakery,972886,Delina Ivanova,2,15.0,8.0,10/11/2021,2023-06-10,f2f76ede-10ff-4328-88b4-8f5e9c9a8240,15.0,06/10/2023 19:24
53022,Rice(4kg),11.0,4.0,Grains,972886,Delina Ivanova,2,22.0,7.5,10/11/2021,2023-06-10,145ed75e-3511-4582-8a9d-665080005b22,22.0,06/10/2023 1:52
98168,Butter(550g),6.0,0.55,Dairy,972886,Delina Ivanova,2,12.0,22.0,10/11/2021,2023-06-10,ede07466-7d12-4042-9c40-d413f4e82dbc,12.0,06/10/2023 12:37
41033,Strawberry Jam,4.75,0.35,Snacks,972886,Delina Ivanova,3,14.25,18.0,10/11/2021,2023-06-10,11f2acea-b207-4179-b35b-7ef7422a7fb3,14.25,06/10/2023 17:23
99196,Rice(2kg),6.0,2.0,Grains,972886,Delina Ivanova,3,18.0,9.5,10/11/2021,2023-06-10,e033ac51-98c0-4355-9924-bb2cbc8db1aa,18.0,06/10/2023 13:44
10873,Mayonnaise,6.0,0.5,Sauce,972886,Delina Ivanova,3,18.0,6.0,10/11/2021,2023-06-10,c598425c-5d40-4c99-ba5f-4611d1fa8f16,18.0,06/10/2023 16:34
24766,Tortilla(10pck),7.5,0.5,Bakery,972886,Delina Ivanova,4,30.0,6.0,10/11/2021,2023-06-10,cb5cf221-edba-4e9f-8aef-12ddf731ebe8,30.0,06/10/2023 17:45
74097,Shredded Cheese(620g),12.5,0.62,Dairy,972886,Delina Ivanova,4,50.0,7.5,10/11/2021,2023-06-10,0ebe2270-a46b-47fa-a0b6-bff744002dc9,50.0,06/10/2023 15:21
38402,Onions(5pck),4.0,0.85,Vegetables,972886,Delina Ivanova,2,8.0,25.0,10/11/2021,2023-06-10,5d3ed0df-593f-46fc-9f04-ada1b7e54c89,8.0,06/10/2023 15:55
55786,Mushrooms(500g),5.25,0.5,Vegetables,972886,Delina Ivanova,4,21.0,4.0,10/11/2021,2023-06-10,9b6b0384-aef0-4a53-bb41-949acead2990,21.0,06/10/2023 10:00
97923,Cereal,4.0,0.5,Snacks,972886,Delina Ivanova,3,12.0,15.75,10/11/2021,2023-06-10,3d82ec59-937b-4960-82b7-ad66a6412929,12.0,06/10/2023 17:37
98168,Butter(550g),6.0,0.55,Dairy,972886,Delina Ivanova,1,6.0,16.0,10/11/2021,2023-06-10,ec34154f-c61c-48c5-9daa-5ef995d22650,6.0,06/10/2023 0:47
79206,Eggs(1.5dozen),11.25,0.9,Dairy,972886,Delina Ivanova,2,22.5,18.0,10/11/2021,2023-06-10,bb92d66f-f5b9-4294-81bb-6f04eb50d3d5,22.5,06/10/2023 9:38
11561,Mushrooms(350g),3.75,0.35,Vegetables,972886,Delina Ivanova,4,15.0,33.75,10/11/2021,2023-06-10,c2e112bd-04a3-4f1f-a3a3-5a4de5d9602c,15.0,06/10/2023 20:58
93344,Chocolates,5.0,0.25,Snacks,972886,Delina Ivanova,3,15.0,3.75,10/11/2021,2023-06-10,0d498a77-3998-47a2-af59-ea546f01f42d,15.0,06/10/2023 2:03
79206,Eggs(1.5dozen),11.25,0.9,Dairy,972886,Delina Ivanova,4,45.0,5.0,10/11/2021,2023-06-10,3043e6c1-e255-4d85-86bf-aec660dc5e10,45.0,06/10/2023 17:48
99196,Rice(2kg),6.0,2.0,Grains,972886,Delina Ivanova,2,12.0,33.75,10/11/2021,2023-06-10,5947614e-8eba-4767-a359-1784ad078218,12.0,06/10/2023 14:49
54229,Brown Bread,5.0,0.5,Bakery,972886,Delina Ivanova,1,5.0,6.0,10/11/2021,2023-06-10,7bf948f5-1d92-48a6-b10b-5f522b6651a0,5.0,06/10/2023 9:47
67542,Biscuits,4.5,0.35,Snacks,972886,Delina Ivanova,2,9.0,20.0,10/11/2021,2023-06-10,815d877b-29a4-49fc-bc21-101719223eec,9.0,06/10/2023 8:06
67542,Biscuits,4.5,0.35,Snacks,972886,Delina Ivanova,3,13.5,18.0,10/11/2021,2023-06-10,f98985cf-28ae-40c8-8542-ad67932021d3,13.5,06/10/2023 7:42
71494,Cupcakes(6pck),5.5,0.6,Snacks,972886,Delina Ivanova,3,16.5,18.0,10/11/2021,2023-06-10,d6081d60-0971-404c-947e-d312b8c8a3f5,16.5,06/10/2023 8:40
97856,Hot Sauce,4.0,0.35,Sauce,972886,Delina Ivanova,1,4.0,16.5,10/11/2021,2023-06-10,94ab64dd-0ff7-4a07-a3af-7d4aba72ae0d,4.0,06/10/2023 1:04
67561,Apples(5pck),5.0,0.8,Fruits,972886,Delina Ivanova,3,15.0,8.0,10/11/2021,2023-06-10,c47d5f3c-a86c-4ce0-a716-cd8d9c41b10a,15.0,06/10/2023 20:52
